,SPCD,DO_BH,HT_TOT,TT_DW_CRM
38539,820,10.5,69.0,824.47
93182,125,7.7,68.1,291.44
75775,806,12.4,70.0,1284.94
97428,950,15.2,82.5,1139.18
69038,621,4.2,48.0,56.5
92299,407,20.0,76.4,3602.87
35675,111,13.6,73.0,1322.59
20228,802,13.1,81.7,1515.68
85251,108,9.5,66.3,528.27
49904,806,7.0,43.0,272.25
48150,827,1.8,22.0,9.45
94615,129,11.3,68.5,617.66
125776,131,7.3,45.5,194.77
121777,95,6.0,49.2,114.93
115840,746,10.0,83.7,476.55
28748,131,7.8,64.6,328.69
129252,202,53.5,184.5,34470.06
27637,128,10.6,47.0,515.84
24086,813,9.2,59.4,649.65
20779,131,11.1,95.6,1009.48
14824,820,8.7,78.0,656.3
124306,131,8.6,33.0,200.3
44394,111,5.8,47.0,132.88
95809,105,4.1,31.2,35.24
124561,131,7.5,80.8,382.5
19892,110,7.0,53.6,225.38
62836,611,18.2,85.0,2271.74
53339,837,9.0,62.0,501.34
90861,105,6.7,49.3,155.75
44570,827,10.1,56.0,635.62
30876,131,13.0,70.9,1035.19
120367,263,21.0,149.9,4933.75
52676,131,4.0,38.0,38.66
82034,42,16.6,95.0,2042.72
25833,812,14.7,77.3,1630.67
114208,131,4.0,32.9,38.66
98894,531,6.4,52.3,240.66
28081,121,14.3,77.0,1604.75
109515,131,14.0,86.9,1466.1
25798,802,8.1,59.5,498.0
49685,110,8.4,55.0,343.03
121608,97,15.1,76.0,1222.21
42458,802,6.4,40.0,237.68
52867,110,15.4,79.0,1698.75
82510,42,29.8,140.1,8403.27
118344,121,15.6,86.0,2126.14
23805,131,9.9,61.2,513.44
41827,999,5.0,33.0,73.02
88930,125,9.4,46.9,287.61
107887,15,27.2,119.6,5507.94
133702,951,10.3,77.5,644.72
12707,131,6.4,42.7,132.74
54050,806,11.1,64.0,958.84
27643,128,11.7,59.6,777.27
108870,122,21.5,61.8,2309.92
75189,400,7.5,47.0,285.98
12725,131,7.0,49.4,193.74
4880,371,16.7,69.0,2490.94
44970,827,3.5,34.0,47.32
21709,806,12.7,79.1,1514.38
105555,131,2.4,26.0,11.24
19540,544,13.1,69.8,1124.36
128559,202,8.4,72.2,421.86
129682,202,13.9,122.0,2048.32
84947,108,15.1,88.0,1581.2
3002,97,23.0,80.8,3099.84
90146,746,8.9,67.7,338.76
89253,241,9.7,39.4,229.81
96211,125,13.9,93.5,1169.9
59005,827,8.6,43.0,360.58
59359,802,5.4,50.0,224.17
127869,131,7.8,54.5,274.58
29150,827,11.1,78.9,1045.22
106209,122,1.7,8.9,3.18
111664,743,11.7,90.2,783.45
106912,15,28.6,93.0,5215.13
52936,110,13.9,51.0,903.91
39049,121,9.3,61.0,537.4
32426,202,20.6,95.9,3230.08
110385,812,23.1,76.4,4083.57
111065,8713,1.4,16.4,3.68
90578,972,11.6,78.7,724.79
8552,541,8.9,83.6,753.54
33841,746,13.7,70.0,841.12
57188,999,7.0,50.0,235.01
111340,746,9.8,61.4,396.75
69250,806,5.1,43.0,150.47
45639,111,6.4,55.0,202.45
90692,12,13.8,57.5,614.59
6445,97,12.3,61.5,707.74
98807,901,20.2,104.9,4574.77
134678,202,6.6,75.6,277.9
42300,820,9.9,65.0,695.26
55662,131,8.2,75.0,427.18
84055,202,10.2,30.0,301.66
7165,371,25.5,74.1,5979.11
110199,316,16.0,94.6,1545.92
356,110,13.1,85.3,849.66
60241,131,12.1,78.4,987.91
63592,68,7.3,43.0,220.55
88506,105,7.6,58.0,201.02
124541,131,14.2,84.8,1472.95
41837,111,14.0,73.0,1402.17
27249,806,23.4,91.5,5575.37
115526,746,1.6,23.3,4.9
129012,202,7.6,48.5,228.32
105843,372,15.6,92.5,2284.65
112688,111,11.0,65.0,767.65
44441,694,11.2,61.0,668.07
73238,132,2.6,25.0,17.47
9120,541,2.4,35.0,15.44
67180,131,10.3,57.0,519.17
39781,800,1.5,13.0,7.16
109057,202,22.7,121.7,4837.9
93062,125,5.6,33.0,73.91
47382,111,12.9,70.0,1140.93
28300,827,17.2,83.5,2415.15
66954,131,13.6,77.0,1229.07
37179,800,5.3,30.0,89.14
33679,202,9.9,35.4,286.61
61733,694,12.3,62.0,794.88
63306,131,9.0,42.2,289.21
122341,131,21.9,86.2,3571.82
74591,833,5.5,36.0,139.01
129597,202,5.5,37.0,78.89
31045,835,13.0,76.1,1381.72
121205,131,14.5,93.1,1682.6
13168,131,8.8,63.3,416.11
96802,371,13.2,68.5,1262.09
105605,131,9.0,75.0,517.39
107367,202,17.6,79.5,1955.88
82282,42,9.2,80.1,591.81
81864,122,13.2,66.0,786.88
19801,693,15.6,78.2,1456.01
24999,832,18.5,87.4,3007.07
76512,202,18.7,133.5,3616.93
35756,222,6.5,45.0,158.95
42511,111,4.1,38.0,48.71
94407,833,17.3,68.4,1971.02
121825,316,18.3,90.1,2062.88
104556,15,15.7,63.9,1056.67
104694,20,15.2,63.2,944.21
136000,202,7.5,39.0,191.72
81879,122,12.3,56.0,581.88
6481,97,8.6,55.5,277.88
93759,375,6.9,57.6,239.82
79454,371,19.2,84.0,3430.12
1197,117,35.1,140.0,10863.05
105440,131,5.5,35.0,68.92
35947,694,1.1,18.0,2.04
136561,802,1.7,17.3,8.14
13352,400,2.4,39.0,18.12
42937,111,6.0,44.0,133.44
65628,131,10.1,79.0,689.99
125941,131,6.0,53.0,146.35
135001,202,17.3,143.5,3530.25
48794,110,2.8,19.0,16.3
60351,611,9.9,59.0,482.23
100175,202,4.1,38.8,40.94
117619,361,5.2,26.9,133.12
99374,131,12.4,88.0,1162.7
82352,263,7.2,72.6,335.93
16902,970,1.3,15.0,2.92
113443,131,7.6,38.0,175.27
103683,122,14.7,73.2,1115.95
43181,121,11.2,48.0,619.54
118783,837,21.8,61.9,3563.07
95953,105,4.8,30.2,51.6
74115,832,8.8,55.0,467.92
102060,351,3.8,44.4,41.05
15371,531,3.3,37.0,33.6
107245,122,15.5,98.1,1735.55
68454,970,9.3,65.0,533.06
40938,111,7.9,44.0,255.16
82908,42,17.9,87.1,2133.23
57994,110,8.6,74.0,488.07
33131,462,2.2,25.3,10.63
132129,12,3.6,20.1,27.1
94555,740,1.5,17.7,4.22
131875,129,8.2,47.3,224.89
99832,621,16.5,120.0,2239.4
23137,132,13.2,60.9,961.05
60129,121,6.9,46.0,204.12
67491,802,6.7,53.0,327.78
2308,375,5.2,52.5,129.45
48021,131,8.6,69.0,433.22
92088,68,8.4,30.4,219.07
32608,15,11.1,50.5,498.69
2122,802,3.6,33.0,50.05
109216,202,22.3,109.9,4174.18
73864,832,13.0,70.0,1240.33
119171,68,5.0,19.1,61.12
29304,460,23.9,70.7,3011.71
115976,922,23.4,112.0,3808.91
103172,122,34.3,161.5,14073.62
16354,316,16.8,104.0,2256.32
25369,129,24.0,88.0,3155.32
115369,746,2.8,32.3,18.37
30925,400,15.2,78.5,1955.52
118820,621,17.6,94.7,2008.99
109019,202,24.3,90.5,3888.86
89332,316,7.1,52.2,220.23
28801,812,11.7,82.6,1134.31
89685,375,5.5,53.1,128.13
136584,131,5.7,55.5,136.57
24112,831,17.5,81.9,2486.19
63051,827,9.3,59.0,573.86
107208,122,28.6,91.5,5970.09
22957,330,22.1,92.4,2654.24
87568,746,4.8,27.8,66.16
86747,122,28.3,110.0,6163.68
38109,131,7.5,43.0,194.75
117139,202,4.6,42.0,54.06
38857,111,3.8,28.0,40.49
90869,105,7.5,64.4,254.85
116620,15,8.5,49.1,252.5
13058,131,9.7,56.6,455.23
50267,731,13.8,75.0,1086.16
74555,371,10.0,56.0,578.71
112912,111,4.8,39.0,71.47
61368,121,14.3,82.0,1706.08
83429,242,23.5,91.0,2552.07
136688,131,6.0,64.7,184.22
20574,802,6.8,55.6,350.55
64504,837,14.9,77.0,1639.53
49064,131,11.0,63.0,656.23
26551,110,10.1,60.3,553.2
32292,110,17.0,65.5,1729.99
98012,211,29.5,110.9,5123.02
94936,12,4.0,36.1,35.11
25079,132,9.1,87.1,655.97
37141,555,7.7,40.0,238.69
69684,832,12.4,67.0,1087.68
68996,316,15.6,70.0,1344.76
52202,835,13.9,60.0,1243.8
55051,812,14.7,67.0,1417.99
62006,121,5.9,43.0,127.18
73294,491,2.9,24.0,24.58
129758,202,12.0,104.0,1340.29
19463,404,16.9,84.9,2513.95
61123,611,17.3,95.0,2300.34
18845,222,4.0,34.0,51.91
117563,351,4.8,30.9,71.6
109919,830,4.3,24.1,78.03
94911,105,4.9,36.4,54.24
87604,93,9.1,56.3,302.47
107490,122,24.5,88.5,4241.68
110003,746,6.8,35.0,117.21
73651,261,6.5,40.0,114.34
66316,131,6.2,23.0,54.83
7158,371,23.3,65.3,4621.27
26311,121,13.8,60.8,1188.28
110609,68,5.0,22.2,60.84
98,746,11.6,94.0,770.03
40268,121,8.4,60.0,425.94
93206,125,8.6,68.3,358.9
2935,97,15.4,70.5,1256.08
61107,131,8.6,50.0,310.29
70556,621,11.7,66.0,668.08
81756,371,11.1,65.0,897.56
39987,111,5.6,36.0,85.93
128434,122,17.2,75.3,1600.36
17979,131,11.3,69.0,758.36
104503,81,13.3,40.6,440.97
3920,375,6.2,45.0,160.07
124765,621,21.7,116.1,4265.23
34301,111,9.5,60.0,524.7
124082,611,5.1,43.5,72.37
58212,370,12.6,72.0,987.88
119436,806,12.1,67.2,1179.69
47468,131,9.7,51.0,410.18
93994,746,9.8,76.3,507.5
92373,802,17.1,70.3,2034.3
100080,202,2.7,22.6,15.0
71459,693,9.2,59.0,427.15
5234,531,10.7,76.6,1179.86
89892,743,5.3,48.0,93.01
71204,806,27.8,83.0,7075.83
32674,202,6.5,72.3,255.33
95277,125,2.4,25.3,10.8
16526,691,7.8,61.0,335.77
33853,111,6.9,63.0,278.96
8994,531,18.3,68.0,3310.84
128636,202,22.4,106.8,4001.48
75380,802,12.8,68.0,1214.66
79885,833,15.1,96.1,2583.31
66695,621,13.4,90.0,1150.19
61648,221,18.6,80.0,2065.43
6327,371,13.9,71.0,1762.9
76277,202,8.8,46.9,302.2
77134,122,9.2,61.0,418.01
43140,121,6.3,51.0,185.26
121447,131,17.7,97.0,2611.57
52155,131,17.0,106.0,2625.77
15547,820,15.3,67.0,1557.0
124219,318,18.1,101.0,3748.29
92988,125,7.7,52.2,235.99
124438,802,6.7,47.7,298.11
52815,694,14.8,98.0,1689.83
67536,691,7.8,71.0,391.79
73645,999,5.2,41.0,103.97
65286,802,5.1,30.0,136.08
130041,107,5.7,35.0,105.71
129052,202,5.8,73.0,172.0
130782,71,9.1,56.2,400.77
30803,110,16.1,86.0,2017.13
57667,901,12.6,73.0,1043.37
3375,97,11.4,48.0,568.81
70758,132,6.1,55.0,191.16
104200,20,21.8,94.9,2864.37
6403,531,13.2,66.0,1667.68
50838,121,5.5,44.0,108.45
89706,375,12.9,62.5,848.75
113033,111,6.5,48.0,179.62
53794,400,9.1,55.0,500.83
122151,131,13.3,76.4,1166.03
71254,835,1.1,9.0,2.73
118700,131,8.9,71.6,483.54
49293,837,1.1,11.0,2.91
74605,833,21.2,74.0,3304.81
118342,121,13.4,73.0,1337.7
11582,110,4.3,40.0,46.07
13485,740,1.0,18.0,1.67
77592,202,27.0,110.5,5847.47
49532,621,8.2,59.0,300.41
111286,12,8.0,49.5,197.31
39112,131,8.4,60.0,356.62
108450,122,14.7,55.0,890.6
126499,15,5.7,23.5,65.58
100343,93,3.5,23.8,22.11
29941,316,8.6,77.3,506.53
50452,131,4.3,18.0,46.07
27587,121,11.1,52.8,667.6
24339,110,7.0,48.5,202.37
18732,121,20.4,80.6,3413.04
121621,316,6.8,64.3,334.98
13717,611,6.6,51.0,174.84
84593,202,24.0,72.1,3791.05
128204,202,9.3,53.3,398.79
60458,121,9.4,80.0,719.0
109056,202,22.8,112.9,4472.67
105049,111,2.9,27.0,20.99
132774,12,11.2,34.3,393.79
119971,802,21.2,70.2,3248.85
112631,111,5.4,42.0,95.55
65118,591,9.7,28.0,280.97
18336,131,5.5,52.0,115.54
37831,800,2.0,20.0,14.4
72810,762,5.0,29.0,49.17
84159,740,10.1,68.3,507.87
66925,131,5.0,40.0,62.75
2911,97,22.0,76.6,2756.62
46376,693,3.4,31.0,33.05
48453,121,13.2,74.0,1315.33
20984,131,21.2,78.3,3052.12
84134,740,13.7,49.9,667.85
14449,694,1.7,25.0,5.95
98257,832,6.3,66.0,255.58
66853,131,10.8,57.0,572.52
101876,351,3.5,43.2,33.75
14127,540,2.3,27.0,13.89
31441,202,5.1,32.3,52.13
34149,121,15.2,53.0,1264.83
36489,111,9.6,61.0,545.14
77076,122,13.4,54.0,788.18
114353,131,11.5,72.1,820.68
67257,221,5.6,55.0,166.31
61875,131,1.3,15.0,2.6
82004,42,8.5,45.0,283.81
21492,110,13.1,72.1,1121.51
17209,111,8.1,69.0,434.43
21174,121,16.8,67.6,1953.49
135594,202,27.0,196.0,10186.45
94613,129,9.2,66.1,397.03
9883,111,6.8,63.0,270.11
86259,15,5.3,34.0,66.08
12489,131,9.0,70.6,486.78
22882,837,12.3,64.6,952.45
10801,131,5.3,29.4,47.38
88342,12,6.7,48.4,142.26
26580,110,13.0,90.1,1373.88
105990,819,5.6,25.0,87.53
89963,743,10.9,74.7,573.96
136281,315,1.1,15.7,3.19
48849,131,5.9,35.0,84.13
57909,132,5.9,33.0,105.9
89389,316,6.6,55.6,224.76
76046,833,5.3,43.0,155.91
64822,131,11.8,72.0,863.56
116718,122,9.3,50.0,286.32
79500,371,15.0,74.0,1989.97
92655,94,11.4,66.4,583.16
61883,131,5.3,53.0,107.69
131616,110,19.3,65.3,2279.78
104349,15,5.7,18.9,56.46
35520,611,15.2,79.0,1492.96
93421,316,10.2,66.2,529.7
20261,802,11.2,74.0,1031.28
64883,611,12.2,70.0,866.79
55693,131,14.6,69.0,1275.09
121508,611,10.9,70.7,705.04
48491,827,8.2,48.0,368.51
56300,621,9.8,78.0,564.04
31634,121,16.9,96.6,2792.8
36954,800,1.3,10.0,5.06
107301,122,19.4,59.7,1687.26
107100,122,10.1,63.0,465.29
103828,15,7.7,42.3,183.77
88065,317,19.3,87.8,2209.0
3486,12,7.6,45.0,203.91
91620,746,10.4,77.0,529.17
33354,108,9.6,66.5,495.42
62590,131,7.9,46.0,235.68
50143,999,2.5,24.0,15.41
54229,131,8.9,44.0,292.71
25652,400,12.0,85.8,1355.92
122539,131,8.3,64.8,376.59
114261,131,8.5,63.6,388.52
106406,122,10.0,56.9,412.97
19474,404,20.4,106.0,4510.42
122638,544,6.3,44.4,175.87
98755,762,21.4,100.7,4456.47
101955,19,3.9,19.2,32.7
31581,121,7.4,42.4,219.33
108633,122,32.6,110.6,9324.65
84359,740,9.8,49.0,339.0
21022,802,20.7,84.6,3720.83
31576,121,7.3,70.4,372.96
79110,110,17.8,81.5,2342.37
131367,741,10.6,53.7,370.97
111754,94,5.9,23.3,71.65
110846,110,10.4,56.7,463.34
67717,131,12.4,93.0,1227.62
120517,131,15.1,71.1,1404.99
98149,621,7.3,69.0,319.5
36985,820,1.3,17.0,4.33
107366,202,24.8,87.5,4262.57
78042,122,8.2,43.0,231.03
77375,93,3.6,21.2,23.58
68267,802,8.5,35.0,332.1
109137,202,24.0,114.7,4976.08
93536,318,7.8,55.9,372.31
110973,742,22.6,76.1,3010.57
107901,15,24.2,82.0,3037.05
114140,131,5.7,36.3,80.22
61443,611,5.8,43.0,102.1
113953,111,11.2,70.5,863.01
123930,827,6.6,39.7,201.45
132247,97,4.3,32.7,46.58
116272,831,26.1,90.2,5924.91
125594,111,8.0,50.9,306.8
19445,404,18.3,106.5,3673.33
58392,802,16.2,80.0,2210.31
100310,19,3.1,31.3,18.61
26045,261,11.2,69.8,588.87
132615,129,16.1,58.0,1165.01
63040,802,12.2,58.0,953.09
123343,555,15.5,71.5,1523.88
51093,693,8.1,49.0,279.71
57827,833,7.7,51.0,359.67
110688,68,6.2,27.0,103.22
6963,318,11.2,67.0,1167.45
113678,131,8.2,59.2,333.95
94622,129,11.4,68.8,621.86
1726,121,14.7,76.0,1674.39
70878,802,9.3,55.0,586.31
80417,71,6.0,52.0,171.62
70454,802,7.8,45.0,361.46
19320,541,8.4,61.0,444.22
102858,15,14.5,75.7,1054.24
98646,531,19.3,92.5,4016.6
97190,950,19.9,86.0,1962.15
83458,242,18.3,78.0,1360.25
94720,827,2.2,27.6,15.35
410,806,13.7,79.0,1291.27
63363,131,5.4,47.0,97.05
50470,731,9.1,57.0,413.83
44475,111,6.6,38.0,141.8
80736,318,7.4,60.9,386.47
51789,131,7.5,56.0,259.32
67230,131,13.3,82.0,1249.43
44593,111,8.8,77.0,579.1
34499,820,1.0,17.0,2.33
58250,837,5.4,46.0,128.58
34962,111,7.8,54.0,309.16
94874,122,11.3,44.0,419.05
41454,820,12.2,52.0,818.59
15769,491,1.1,17.0,2.23
5777,371,9.9,78.2,948.89
127532,131,9.5,50.1,385.7
106603,122,26.9,93.7,5404.12
13340,316,3.4,41.0,40.18
37967,400,11.3,65.0,908.82
8504,531,16.0,68.6,2500.44
34564,111,6.6,51.0,199.5
133933,318,9.6,59.3,619.68
98364,802,13.4,74.9,1392.66
131095,837,7.6,56.8,309.96
29723,110,18.1,93.5,2766.56
124695,318,10.0,71.6,809.42
42284,222,8.8,46.0,301.97
2729,97,6.8,40.0,174.66
23846,131,12.5,67.9,916.55
70420,521,3.0,32.0,26.74
42234,400,1.3,16.0,4.15
29125,731,17.4,91.3,1953.8
72704,621,15.8,78.0,1360.32
101134,242,2.3,17.7,11.48
10121,131,6.3,36.0,103.88
99663,12,4.9,47.2,57.87
119974,316,16.8,69.0,1521.98
30094,110,11.3,75.0,864.19
65845,131,10.2,68.0,606.38
93470,318,9.7,57.3,498.71
122462,824,14.4,51.0,1110.13
116120,828,11.7,67.2,1047.95
133970,762,11.3,63.8,1026.86
76923,263,8.3,89.1,559.64
111540,95,3.6,31.5,30.9
73482,126,11.2,51.0,601.35
105755,131,9.3,74.0,546.01
19286,531,17.2,77.3,2029.21
105281,111,7.3,58.0,288.69
22047,131,15.8,70.6,1529.08
56323,802,12.4,75.0,1259.7
67920,131,8.7,71.0,457.11
91389,746,5.2,36.3,72.56
101087,93,3.3,20.5,19.33
134392,837,16.7,68.6,2274.35
51206,611,13.8,80.0,1255.75
88126,621,16.1,108.1,1455.68
70247,400,5.9,53.0,197.88
116032,822,3.8,42.7,53.69
83333,98,14.3,91.0,1133.58
102766,117,12.6,58.7,581.15
46406,400,9.6,62.0,630.63
68301,832,11.5,59.0,834.53
110711,68,6.3,28.8,107.38
17449,121,8.5,73.0,536.94
35115,694,2.4,38.0,13.94
4366,318,13.2,72.0,1719.82
11071,131,6.4,46.4,146.29
41640,111,7.4,70.0,363.81
11128,131,9.6,64.6,508.61
111837,125,5.4,47.2,104.85
127218,131,6.9,35.0,126.53
108023,202,9.6,55.3,383.25
71808,621,10.9,72.0,636.89
56457,110,12.8,85.0,1257.61
12912,131,7.3,52.7,228.72
64244,591,6.8,39.0,202.24
31672,121,10.6,90.3,1031.27
102451,116,11.1,45.6,385.09
93289,261,16.3,71.6,1247.34
27536,111,13.3,76.5,1323.76
111947,951,5.6,42.7,92.82
26318,121,12.3,59.4,921.52
6451,97,7.9,58.5,288.46
46914,812,6.3,53.0,227.79
73283,400,1.0,15.0,2.24
39429,121,11.8,58.0,828.06
26826,832,24.0,82.9,4711.63
126110,131,10.6,59.8,577.65
128349,122,5.8,38.2,72.3
11253,131,8.1,40.5,217.5
53628,110,7.4,46.0,216.3
106404,122,21.2,69.8,2525.03
85328,19,8.5,58.0,275.06
12263,131,11.4,55.0,617.84
59425,131,9.6,39.0,306.75
119624,832,20.1,85.9,3465.75
114583,125,12.1,52.0,647.23
23726,131,11.0,70.6,734.33
127385,131,10.2,63.9,570.01
105238,111,6.9,57.0,249.96
54725,132,6.2,48.0,172.22
108298,122,24.4,105.4,4986.24
35534,694,13.0,48.0,694.82
37981,693,3.4,35.0,33.05
19293,531,16.6,89.8,2189.36
98338,400,13.4,85.8,1869.14
52293,128,6.5,40.0,145.2
117694,631,13.2,52.1,881.44
130768,602,11.4,42.4,600.38
37636,820,15.2,65.0,1495.01
96594,129,13.6,81.0,947.5
78445,15,9.1,36.0,233.12
25819,802,14.0,84.3,1768.49
9126,541,7.5,62.0,408.84
92523,12,7.7,58.9,213.72
22401,901,20.5,109.3,3798.42
21392,694,5.4,36.0,87.56
41422,555,1.0,12.0,1.55
47061,110,5.5,43.0,100.01
20630,802,17.1,74.6,2287.29
59616,111,9.2,60.0,491.0
15567,316,10.9,77.0,779.14
75374,693,14.4,73.0,1176.39
55307,131,5.6,41.0,89.66
106779,122,7.0,32.4,104.49
43033,111,8.8,78.0,586.83
76429,263,11.6,103.2,1291.53
3853,97,10.4,51.0,472.7
46192,110,10.3,63.0,601.69
122278,131,10.8,69.7,698.45
44043,491,5.4,24.0,70.7
126484,108,3.0,20.8,21.93
21204,121,17.5,98.1,3039.16
15940,611,5.6,53.0,124.9
5296,531,15.2,74.0,2395.43
42878,820,1.4,16.0,5.17
93754,375,6.7,55.5,232.99
111871,746,10.4,71.9,496.72
11090,131,6.0,60.6,170.95
86187,122,7.2,51.0,177.46
117107,202,4.5,39.0,51.26
77647,202,11.1,56.3,582.2
3597,740,4.7,39.0,62.93
103269,122,21.8,96.5,3346.46
16253,802,5.6,48.0,228.14
121679,125,11.1,48.0,412.08
29875,121,14.6,70.4,1533.47
52450,691,10.6,57.0,556.04
16509,691,7.2,58.0,274.95
24397,531,17.1,82.2,2126.98
61137,611,13.8,91.4,1434.87
32047,131,13.8,79.8,1310.63
56534,261,6.5,46.0,131.03
89323,316,6.3,55.1,203.08
20055,110,9.2,67.5,510.98
71606,812,14.6,72.0,1501.72
16194,316,13.9,74.0,1146.91
120692,131,15.6,75.1,1581.9
56311,802,12.3,62.0,1031.89
126689,621,4.0,31.8,50.06
91259,375,10.1,61.3,543.28
120630,131,11.1,53.6,570.18
93094,125,6.0,38.7,108.32
43709,131,12.1,82.0,1032.47
48315,110,17.5,85.0,2357.7
52113,691,7.4,51.0,253.54
74882,999,7.1,43.0,205.59
43245,111,7.6,59.0,321.14
122092,131,18.4,73.3,2154.9
120724,131,7.8,57.7,291.73
50334,540,6.9,60.0,279.2
4864,371,22.0,78.3,4668.06
51443,825,12.0,68.0,1098.14
63030,400,7.2,41.0,224.61
135453,202,9.1,80.0,605.71
124916,316,13.8,73.5,1080.0
8564,541,12.5,78.0,1405.45
100918,93,2.1,11.5,6.98
110026,741,11.3,39.0,395.05
80617,129,20.4,91.7,2312.32
133504,833,22.8,97.4,5506.44
58180,832,5.9,41.0,157.42
130168,111,10.3,53.0,547.68
133656,802,13.7,88.6,1784.67
9113,837,7.2,64.0,387.11
136694,131,8.3,73.0,426.12
58388,802,13.4,72.0,1397.88
119161,68,4.5,26.8,46.72
107475,15,22.8,96.0,3407.27
108904,111,5.9,45.2,132.22
11716,110,4.2,47.0,43.51
111655,375,6.1,52.2,191.94
110242,742,31.6,88.6,6587.26
85791,202,24.1,95.0,4047.82
19759,693,7.0,52.9,230.71
104336,15,14.0,64.2,846.64
40128,812,9.1,50.0,430.45
119993,318,15.1,98.1,2172.5
77464,202,20.0,95.7,2954.02
71415,802,12.9,87.0,1566.16
24376,400,13.0,80.0,1473.61
55548,131,6.3,48.0,146.52
97626,125,9.2,72.2,458.6
86283,15,24.4,108.0,4422.92
25033,837,14.1,78.6,1505.32
112800,111,2.7,19.0,17.64
61214,128,6.8,47.0,192.03
67755,131,8.3,61.0,353.64
53522,999,5.4,36.0,96.44
1437,131,3.0,16.1,19.26
104145,81,17.0,75.5,1085.19
136630,131,8.8,74.5,491.87
123359,827,18.0,82.7,2603.72
60759,540,5.8,56.5,187.74
52516,131,15.2,79.0,1576.69
91835,833,20.9,60.4,2521.68
31891,110,17.8,82.7,2375.67
86302,15,15.3,81.0,1403.97
90522,951,10.9,64.0,442.24
12659,131,8.7,47.9,304.27
99913,621,18.8,115.0,2748.95
96260,125,9.9,84.9,565.38
70638,602,7.6,53.0,259.89
85644,122,23.5,93.0,4095.39
64688,110,9.7,42.0,354.04
72117,832,12.3,70.0,1118.33
13023,131,9.4,60.5,455.93
80582,125,12.2,56.4,582.98
18282,121,18.7,75.0,2675.65
9685,122,2.6,11.0,8.51
106341,122,5.8,20.9,40.11
125561,111,10.1,75.3,746.89
119818,318,14.1,84.6,1656.36
37148,653,2.6,25.0,16.07
28209,110,11.7,60.7,753.02
13426,611,6.2,49.0,143.88
132897,531,22.9,54.5,3845.98
23220,611,21.3,102.1,3690.77
22153,316,16.9,72.8,1619.53
36442,827,17.8,74.0,2294.8
118117,832,15.6,70.6,1763.91
115488,132,13.6,73.0,1207.03
87588,746,5.2,40.6,61.03
8386,371,22.0,84.4,4903.66
105724,131,12.3,81.5,1060.82
42200,111,11.7,64.0,857.16
89313,261,21.1,66.3,2079.45
135726,202,21.8,165.0,6019.01
72349,132,9.3,62.0,497.59
63732,110,13.7,47.0,811.13
49242,131,2.8,39.0,16.3
120228,131,14.0,103.3,1736.14
6113,97,6.5,52.5,173.31
44087,111,6.6,53.0,208.38
72801,132,7.2,51.0,248.56
65413,806,12.5,73.0,1359.01
43523,128,7.8,35.0,190.28
80965,951,7.2,53.4,176.01
8817,318,18.0,78.8,3401.38
98860,316,19.7,83.4,3130.59
85093,122,14.4,54.5,919.64
32382,762,5.5,53.0,143.78
132719,129,12.2,57.1,658.12
131238,95,7.6,57.3,224.79
103499,15,7.4,44.1,176.2
2043,701,2.2,25.0,11.23
127861,131,6.2,51.8,154.08
101587,93,2.8,12.7,13.31
74086,802,9.6,63.0,704.35
47906,693,1.5,22.0,4.37
113999,111,5.0,30.2,46.03
21270,131,19.5,125.2,4061.37
68199,132,6.5,58.0,229.56
34781,121,9.1,74.0,623.26
47090,131,5.7,35.0,76.4
52769,131,12.8,60.0,852.6
86141,122,18.3,91.0,2033.53
86369,93,6.4,28.2,74.57
94239,802,13.3,49.6,1008.42
60465,121,10.3,68.1,736.8
131199,742,8.4,54.1,239.29
104683,15,18.9,67.5,1601.0
25250,316,15.7,87.0,1674.65
30822,110,18.0,70.0,2069.21
136848,131,11.5,67.4,768.0
18305,121,15.2,80.0,1881.64
89525,318,15.2,91.7,1865.48
127339,131,8.8,63.2,415.43
135152,202,9.6,88.2,743.58
72749,832,14.9,67.0,1536.43
12486,131,9.7,67.4,542.12
4802,371,22.7,81.0,5043.9
48004,111,7.0,34.0,143.82
54819,693,9.9,51.0,423.53
1041,122,2.7,22.8,9.3
7759,371,15.2,79.3,2241.35
10351,131,10.0,64.0,548.11
10488,131,6.8,47.0,171.37
11538,131,15.7,85.0,1806.52
100736,42,4.9,20.1,42.8
66183,131,15.3,81.0,1636.83
70424,611,9.8,47.0,370.3
21000,132,10.7,81.0,835.78
123345,555,16.0,80.4,1808.33
19847,833,16.1,76.4,2033.15
108799,202,22.8,79.2,3276.29
31909,110,16.3,80.8,1946.35
33486,122,6.3,39.9,101.13
88528,105,9.0,50.2,260.45
14365,540,1.3,22.0,3.38
127706,131,4.9,51.0,63.24
74596,833,24.2,71.0,4088.03
10598,131,5.5,48.2,105.12
26695,316,8.5,55.7,358.84
122037,746,10.8,72.0,529.83
90227,746,13.1,78.4,804.06
66496,812,8.1,66.0,458.35
118025,121,1.1,5.6,2.01
8355,371,21.2,74.5,4179.3
1802,131,11.2,76.0,819.25
84882,19,11.8,52.7,499.66
48334,131,5.3,46.0,89.8
18848,222,8.6,52.0,324.84
84428,740,11.6,77.7,756.59
117436,202,6.3,50.9,164.36
31320,202,17.0,107.0,2614.82
73115,837,7.0,59.0,292.0
68137,621,7.6,50.0,217.04
18856,222,13.6,62.0,868.82
99628,91,10.4,70.9,482.12
