,SPCD,DO_BH,HT_TOT,TT_DW_CRM
104778,122,25.2,122.3,5681.79
101586,93,1.6,10.6,3.85
97500,105,9.2,60.0,394.67
55855,611,8.7,75.0,481.76
39777,800,2.1,15.0,16.22
79585,531,13.3,77.0,1673.87
44731,111,6.4,35.0,118.76
54143,131,14.0,84.0,1418.34
74032,491,1.7,19.0,6.54
19312,131,21.8,88.0,3610.0
104983,111,10.0,61.0,592.93
40356,107,3.6,26.0,38.6
81922,42,8.2,42.0,246.54
98332,833,9.6,61.7,726.03
11436,131,6.3,62.0,196.27
118940,531,17.7,77.9,2154.62
4228,375,10.4,72.0,869.46
116668,15,3.4,30.5,23.34
94531,315,1.5,13.5,6.57
28449,121,11.9,82.4,1187.44
112633,111,8.7,52.0,376.5
121404,131,7.0,39.4,150.25
122552,131,6.0,60.1,169.33
76522,202,15.2,98.1,1804.11
3536,97,4.9,45.0,63.02
6660,97,6.2,48.5,147.38
57559,602,12.6,74.0,897.15
136831,131,8.1,50.3,273.97
31383,122,6.4,27.2,69.15
108372,122,30.1,105.3,7578.24
4815,371,20.5,76.0,3997.32
444,837,12.4,73.0,898.75
32603,202,14.5,80.6,1437.72
133855,97,10.5,44.8,443.42
25620,131,12.2,80.4,1029.64
124921,318,9.4,75.1,664.6
128256,131,10.8,71.6,717.29
49180,131,9.0,66.0,454.78
20139,693,12.2,72.1,860.82
86588,122,17.0,66.3,1430.1
53978,832,5.3,42.0,129.88
133341,407,7.4,46.2,334.24
24212,611,20.4,103.6,3444.41
136704,131,8.5,59.5,362.59
14885,370,12.1,68.0,869.87
2059,832,5.8,42.0,139.31
29929,131,13.6,74.3,1187.07
134945,202,3.2,46.4,22.53
39402,111,8.3,49.0,319.38
119286,611,19.4,105.7,3188.58
42304,820,9.9,74.0,791.94
27000,837,10.0,56.3,556.39
4525,318,24.9,83.0,6649.84
126355,131,17.9,93.5,2577.62
126614,129,5.2,29.8,60.05
20533,400,18.1,97.9,3415.62
129570,202,3.7,32.0,31.96
27042,126,9.3,73.6,591.69
82024,42,2.2,17.0,7.33
69913,132,6.4,36.0,137.59
71960,316,11.1,66.0,688.4
136244,202,22.9,96.3,3894.12
98458,400,11.2,75.2,1236.57
133324,241,3.5,19.2,26.62
58419,129,6.1,43.0,115.01
40064,131,12.8,70.0,990.76
70046,837,10.1,61.0,615.58
120189,98,14.9,76.5,1033.99
73985,132,7.5,42.0,222.97
71242,832,4.6,37.0,85.39
44500,111,6.1,37.0,112.34
73559,806,6.8,54.0,326.09
136699,131,7.9,42.8,218.11
26942,132,13.3,80.0,1259.9
24794,812,12.8,72.0,1172.28
73347,693,6.3,46.0,164.35
131337,71,6.8,51.4,197.98
32110,131,1.9,24.4,6.41
106943,122,20.9,74.3,2418.18
9051,837,9.0,65.0,660.0
14386,540,1.9,32.0,8.65
110916,68,6.4,36.0,111.64
31098,129,4.0,29.0,37.1
68779,132,12.8,69.0,1017.13
114562,202,20.2,109.3,3497.27
50023,132,8.0,57.0,343.31
134864,202,7.6,104.0,536.1
76370,202,11.5,60.2,655.05
62259,131,11.6,47.0,549.14
82784,242,24.4,100.2,3009.85
93174,125,7.7,58.7,251.33
72476,540,13.7,87.0,1457.79
132823,241,8.2,51.8,202.63
11806,110,6.8,40.0,153.38
50195,68,7.7,35.0,203.06
111499,951,4.4,44.9,50.46
95958,105,4.6,33.8,46.55
86490,93,12.0,61.2,579.96
100140,108,3.3,36.5,27.64
54700,110,10.8,75.0,788.3
64570,131,10.7,72.0,707.71
115985,461,11.0,74.0,741.94
53449,602,11.6,60.0,633.13
132330,741,7.8,50.6,269.87
19993,110,11.2,70.6,799.48
112656,111,3.8,29.0,40.49
131804,122,5.7,25.8,42.01
103712,20,8.3,47.1,241.79
53519,837,12.4,55.0,823.37
114834,202,9.1,44.6,314.84
31192,15,9.2,56.0,330.35
10822,131,5.4,42.5,85.14
29359,460,17.9,64.5,1590.55
134703,202,9.5,90.4,746.49
22822,832,14.7,65.5,1464.92
85584,122,15.7,75.0,1371.96
11821,110,7.9,48.0,261.13
84594,202,10.4,50.0,518.29
2778,531,13.0,67.7,1665.34
4531,318,23.6,99.4,6630.42
38566,838,1.0,10.0,2.19
54729,132,5.8,49.0,153.19
68927,132,7.7,53.0,295.85
111531,95,3.9,29.2,37.17
51156,131,11.4,70.0,783.1
17052,827,5.5,48.5,176.46
101637,19,2.6,17.6,12.11
101566,202,3.0,27.5,19.3
131143,762,8.5,61.1,401.52
55263,833,8.1,66.0,508.85
135364,202,5.0,55.2,81.12
133889,12,14.8,64.7,944.69
21685,621,18.5,107.3,2492.37
31328,202,12.6,80.0,1127.34
132407,94,11.2,50.4,573.76
16136,611,1.4,24.0,3.32
105415,131,3.3,38.0,24.26
88064,317,19.2,88.6,2181.53
30923,400,16.2,85.3,2403.39
30067,813,7.9,62.1,517.04
39914,131,12.0,51.0,637.78
76462,263,8.8,78.5,556.53
46469,131,14.4,68.0,1222.63
81336,400,12.8,62.3,1159.9
88698,105,7.6,58.5,226.36
55868,693,5.1,30.0,69.15
61237,131,13.5,81.0,1272.24
109351,202,18.4,115.0,3157.28
73317,602,6.2,48.0,164.64
51859,131,15.3,80.0,1617.24
110970,407,14.1,82.1,1532.93
95991,94,2.9,23.6,18.78
93771,375,7.3,59.3,298.1
99915,621,19.4,111.0,2819.05
36289,111,5.9,58.0,178.06
58693,131,18.5,93.0,2739.46
26097,806,19.0,72.0,2956.02
122403,131,16.4,78.0,1814.71
128747,202,7.7,46.8,226.96
120552,812,8.0,63.5,430.56
116490,461,1.1,10.9,1.95
51890,802,5.3,52.0,225.74
49062,131,10.0,70.0,599.32
122605,131,15.9,92.4,2009.46
102273,15,16.9,63.1,1208.99
124973,746,5.4,56.6,105.74
61767,827,12.4,66.2,1077.81
100027,621,11.0,85.0,760.67
93240,125,15.4,61.8,967.43
50645,121,7.3,57.0,296.12
47637,611,6.7,50.0,176.53
104892,111,5.6,48.0,124.84
52521,128,11.6,69.0,876.85
38716,311,7.0,50.0,241.68
126960,98,10.7,105.5,774.26
83976,242,18.0,82.0,1381.17
103425,122,20.5,120.9,3645.85
83067,42,8.0,51.7,287.8
13120,131,6.7,49.8,176.72
11371,131,4.3,24.0,46.07
14228,491,1.8,19.0,7.53
1288,202,5.4,46.8,93.75
93336,316,10.7,65.8,590.69
10811,131,4.2,21.4,43.51
61210,128,12.1,47.0,666.07
74856,833,5.4,41.0,153.53
23714,131,12.0,90.9,1123.7
82545,263,11.8,116.2,1283.93
45910,121,11.0,77.0,949.08
108864,122,16.7,65.0,1353.59
77971,122,12.6,47.0,609.82
74502,129,11.3,71.0,593.01
85051,202,10.5,57.0,601.35
29089,621,23.0,106.8,3759.11
63060,68,5.3,27.0,86.08
65261,131,7.5,39.0,174.88
7250,371,19.8,73.4,3594.12
78917,122,22.0,67.3,2625.21
3886,97,10.5,52.0,482.18
103492,122,15.1,73.5,1186.81
1477,131,1.1,9.3,1.76
117829,261,31.6,107.0,7040.48
68871,110,7.4,55.0,261.5
47228,110,3.7,28.0,32.0
25136,806,9.7,72.1,840.26
84023,242,14.1,68.0,724.44
109456,316,11.8,70.0,797.72
134628,202,31.4,168.2,11401.26
25541,131,7.5,53.3,245.91
14290,611,8.4,57.0,333.22
94648,131,2.6,29.5,13.63
67031,621,9.5,61.0,413.32
23144,132,13.5,64.3,1056.28
111440,543,5.2,44.9,114.24
135735,202,33.0,201.0,14626.3
37835,800,2.7,16.0,29.87
123196,316,16.2,72.8,1885.51
37810,131,9.3,54.0,397.73
71993,802,8.6,66.0,607.93
31505,121,11.3,76.5,995.28
96200,125,12.7,94.4,1007.45
94145,746,11.3,78.2,602.71
22186,802,25.1,97.2,6174.16
1798,131,11.2,79.0,851.19
1289,202,8.8,61.8,434.99
37058,121,14.3,81.2,1689.86
72521,833,4.0,37.0,67.94
48025,131,10.3,54.0,492.04
55198,611,11.0,68.0,689.82
32568,15,14.6,48.9,728.75
136481,806,12.4,58.4,1229.73
21373,621,19.3,124.0,3109.86
42165,820,9.0,54.0,481.95
132759,12,5.3,27.7,60.81
116252,461,12.9,62.3,839.23
108276,122,10.0,69.3,499.2
89249,130,7.0,37.8,132.27
82642,263,14.6,113.5,1847.26
34932,111,5.5,35.0,78.5
115578,746,5.0,48.2,88.34
57242,129,18.1,90.0,1842.12
36475,111,4.0,27.0,45.87
27071,126,12.8,68.0,1015.93
20197,110,6.2,52.9,169.39
35640,111,6.9,54.0,235.46
76319,202,9.7,91.7,721.51
52020,128,10.5,75.0,782.24
82655,42,10.8,68.2,679.65
45438,111,11.3,62.0,773.9
7686,371,23.3,84.6,5490.28
87197,15,7.0,36.3,112.46
108481,122,15.0,54.0,990.05
20740,837,22.6,88.8,4216.7
14237,802,6.4,41.0,242.85
38296,400,8.9,54.0,470.06
120735,131,7.7,67.2,333.28
115030,122,14.0,62.5,866.67
19486,404,27.1,98.0,7250.62
55320,131,5.5,45.0,96.34
102847,202,23.4,112.1,4763.06
5292,531,14.5,80.3,2319.08
132824,241,8.0,55.3,199.09
34465,131,9.9,57.0,478.29
114991,122,17.9,70.8,1648.19
22582,132,8.9,59.3,442.12
33638,122,4.5,24.2,31.41
113285,131,6.8,49.9,183.3
104390,81,7.3,41.3,137.71
44059,800,1.3,11.0,5.06
9510,131,2.0,16.5,7.25
13644,802,12.4,69.0,1161.73
114909,122,7.3,46.6,163.15
74730,832,22.1,51.0,2508.75
60448,121,11.4,64.0,850.4
67131,813,6.8,39.0,253.83
32285,110,15.5,60.4,1327.68
70686,833,7.1,51.0,310.8
52594,131,12.7,76.0,1056.76
34865,111,6.2,50.0,168.38
28068,121,6.5,47.4,183.18
116622,15,5.0,16.4,38.92
108813,202,40.3,138.0,17457.47
86975,122,6.5,32.2,86.34
59955,621,14.2,94.0,1335.0
52297,131,6.0,39.0,101.03
52855,131,8.4,43.0,251.53
103808,20,17.5,62.9,1195.74
87455,93,13.7,75.0,919.68
45184,111,11.9,79.0,1091.85
69330,621,11.1,63.0,581.89
59631,121,13.5,67.0,1249.14
95374,129,2.4,28.5,10.8
20254,802,17.8,85.2,2809.16
96014,94,1.6,19.4,4.87
59446,131,10.3,75.0,681.91
8247,318,19.4,77.9,3896.8
84799,19,14.3,89.8,1230.35
9965,111,4.8,46.0,71.47
110597,68,6.9,33.6,134.48
23607,121,12.0,80.4,1178.72
82930,242,15.1,67.0,815.6
37511,128,6.7,32.0,121.35
6198,318,19.4,77.0,3844.08
44655,131,2.9,34.0,17.75
115293,131,1.3,10.1,2.6
40217,111,12.6,64.0,996.4
504,125,7.1,69.0,240.06
22385,400,27.1,109.8,8374.19
28585,400,18.8,99.4,3731.44
123992,94,10.9,54.6,382.48
14268,316,2.3,27.0,16.01
36383,131,2.4,14.0,11.24
88851,125,5.0,31.0,54.77
78350,202,17.8,76.1,2334.6
61250,131,19.5,78.0,2570.55
45544,121,14.1,70.0,1422.17
92954,125,6.2,41.4,118.9
4783,371,13.2,69.0,1568.32
100367,108,1.5,19.2,4.09
134962,202,13.2,131.6,2008.19
14166,621,1.4,23.0,3.73
110746,68,7.6,26.2,170.88
29534,822,26.1,100.2,6591.58
6759,541,8.8,70.0,699.05
7616,371,22.4,88.8,5234.42
89981,743,12.1,83.9,770.15
65543,621,7.7,62.0,280.16
54158,131,11.9,55.0,674.81
82161,263,11.1,52.0,506.68
22682,802,21.5,82.4,3900.07
110348,802,20.3,64.3,3040.23
9091,837,6.0,42.0,171.81
31462,202,2.0,14.3,7.36
79954,951,9.5,88.0,556.41
113699,131,4.1,45.5,41.04
52109,611,12.3,66.0,829.75
10758,131,8.0,42.5,222.7
92748,95,6.5,51.1,136.48
77244,108,17.2,71.0,1666.41
87669,122,10.3,49.1,382.29
108990,202,24.2,121.7,5402.08
89675,371,9.7,61.7,495.87
124829,837,20.4,103.4,4340.98
47908,694,13.0,70.0,977.73
120934,131,5.0,48.1,81.28
56090,835,16.9,66.0,1963.96
13991,222,9.0,72.0,466.87
39791,820,17.8,95.0,2878.68
88353,71,7.5,56.1,255.65
34251,111,5.7,40.0,103.72
89568,318,7.1,63.6,337.98
130381,132,15.0,51.0,1096.05
14983,316,1.4,25.0,5.02
133712,318,14.8,90.8,2170.63
38143,653,1.9,23.0,7.4
43337,111,7.0,50.0,223.34
72712,762,6.7,42.0,158.2
86013,93,4.2,37.0,33.56
19632,828,24.8,97.8,5937.39
47286,111,8.2,53.0,337.99
92690,94,10.4,60.8,452.13
11038,131,9.2,69.3,499.9
36913,121,11.0,60.0,742.82
95493,375,4.2,34.4,70.25
111047,7662,1.7,8.4,5.94
45716,131,16.0,75.0,1662.54
32631,202,15.0,89.0,1594.48
116206,461,9.0,65.1,455.66
55321,131,7.3,42.0,178.27
79779,802,9.5,83.0,858.38
110570,837,7.1,47.0,230.4
5480,318,23.6,80.0,5831.32
109487,742,13.7,101.5,1299.9
43633,131,15.0,56.0,1101.6
32111,131,1.6,18.4,4.25
120984,131,17.6,101.1,2687.93
78977,122,22.8,70.0,2928.5
9211,802,1.0,13.7,2.31
50769,621,19.9,104.0,2777.19
104993,111,9.2,57.0,466.2
68924,131,11.0,61.0,635.68
86909,17,7.8,32.2,152.66
73126,837,11.6,65.0,856.4
35727,121,12.4,67.1,1054.72
71402,802,13.9,78.0,1617.76
96680,371,14.4,81.2,1520.58
126389,131,14.2,81.3,1413.69
22514,110,11.1,59.7,665.11
133351,541,4.8,54.0,86.24
67331,802,18.3,84.0,2920.37
129156,202,31.6,151.1,10697.46
98817,651,21.2,90.4,3193.75
91051,105,14.5,66.4,986.74
17242,111,5.1,47.0,94.99
4552,318,11.4,62.0,1156.35
71639,400,1.9,28.0,10.31
82171,263,12.2,53.0,620.55
133594,372,9.0,65.3,641.43
91754,802,14.6,56.6,1201.41
111528,95,7.2,44.9,180.24
12667,131,5.5,45.0,96.34
118077,802,9.6,60.7,680.0
30718,802,12.5,74.5,1270.25
46001,111,5.6,33.0,76.2
86654,122,13.1,59.0,753.11
113960,111,10.6,63.5,695.45
17856,110,13.4,64.0,1045.3
103144,122,21.2,88.5,2907.46
9886,111,7.1,62.0,291.94
100643,263,3.6,47.8,29.52
88676,105,7.3,47.0,185.29
17150,111,6.0,40.0,118.65
20678,833,21.8,91.3,4266.91
133339,762,4.9,39.4,77.24
78016,122,18.8,63.0,1804.73
84641,740,10.5,71.7,575.48
7541,318,14.4,81.2,2217.83
53946,762,7.7,40.0,199.49
103567,122,6.5,35.4,102.34
57495,833,17.7,76.0,2413.06
18234,110,14.6,79.0,1525.83
8189,318,24.7,90.8,6924.18
63812,131,9.4,57.0,429.44
68873,110,6.1,39.0,115.04
94735,202,2.9,33.0,17.79
52954,110,9.9,54.0,475.36
43138,121,5.3,49.0,113.26
119480,403,14.6,78.6,1902.06
105088,111,9.1,71.0,569.03
4341,97,6.2,53.5,161.9
115119,131,7.8,50.2,251.55
28937,121,9.0,77.7,639.91
89836,743,7.2,73.1,247.2
13914,833,22.7,112.0,5620.41
126102,131,5.5,32.2,61.25
19027,111,10.5,70.0,751.57
29449,611,16.0,71.2,1486.13
124313,131,9.0,57.8,397.73
2667,97,14.0,78.2,1093.19
60075,400,9.4,40.0,381.01
126564,123,5.2,27.3,87.09
46374,693,1.0,21.0,1.62
62883,694,10.5,44.0,420.37
110005,746,4.7,29.0,62.93
32572,15,18.2,74.5,1622.72
53308,693,7.2,43.0,196.63
63868,694,18.2,89.0,2255.77
100959,19,4.8,26.8,54.51
44336,111,11.3,72.0,897.22
106179,15,19.9,71.0,1787.28
105206,111,4.4,34.0,57.84
127171,131,5.6,34.2,70.36
44141,800,1.7,12.0,9.71
40116,800,5.1,32.0,88.62
101669,93,3.8,31.0,26.68
58615,131,7.4,51.0,227.55
41058,121,9.9,48.0,481.59
63218,110,10.5,51.1,508.45
77504,202,5.6,27.9,71.3
107031,122,12.8,41.6,514.53
61098,131,9.1,55.0,387.12
3958,740,6.7,42.0,159.19
98108,370,7.5,60.0,348.29
21985,128,9.8,54.7,510.15
60074,400,5.0,35.0,74.67
76219,202,5.7,45.2,101.56
51343,731,8.0,57.0,330.7
100105,202,4.4,34.3,48.55
113127,111,3.2,25.0,26.66
67518,131,5.4,40.0,78.52
117997,121,1.4,9.2,3.59
35173,111,6.0,30.0,81.67
21193,110,13.9,81.2,1419.65
49677,832,13.5,57.0,1089.38
11529,131,5.5,43.0,90.86
68006,802,12.3,74.0,1224.93
44781,121,8.3,74.0,517.92
79282,94,14.5,98.0,1345.57
132301,12,11.8,53.9,560.6
85458,15,11.8,58.0,555.47
132966,531,14.4,67.8,1839.4
20164,802,14.9,83.4,1966.53
45918,131,4.4,44.0,48.71
4690,371,21.6,80.7,4580.06
15075,693,5.7,34.0,98.79
82003,42,6.8,32.0,125.76
74776,400,7.0,62.0,338.2
20203,110,7.8,65.5,351.26
120880,131,12.5,87.1,1169.79
23835,131,18.9,78.5,2428.84
13278,121,6.3,49.0,176.62
95168,105,4.1,34.4,35.24
64726,131,7.6,48.0,226.22
51494,131,13.3,79.0,1204.75
56556,400,9.7,46.0,470.86
73364,806,6.4,48.0,258.22
48645,131,2.3,20.0,10.14
9063,837,4.4,42.0,82.51
26464,827,11.4,76.8,1067.54
86509,93,15.1,68.4,1023.32
112843,111,7.4,50.0,253.21
94513,972,5.8,44.9,112.66
28914,115,16.0,95.7,1976.36
36435,820,1.7,14.0,8.24
37513,128,7.4,40.0,194.95
6430,97,7.1,52.5,215.66
100564,242,1.5,14.8,4.47
78634,122,5.2,23.0,34.76
60879,131,8.7,49.0,311.55
102337,15,33.7,103.2,7421.31
44018,128,8.2,57.0,352.18
41489,121,15.5,95.0,2312.67
9076,837,10.2,78.0,995.21
67791,693,2.7,26.0,18.67
3653,97,6.8,53.0,201.02
93136,125,6.7,52.9,192.74
119666,802,16.9,98.6,2936.63
132662,403,7.1,55.5,419.23
82620,263,8.7,69.8,471.68
63002,110,4.3,28.0,46.07
99822,621,18.8,94.0,2259.72
91370,743,10.0,65.6,441.32
19745,131,9.8,67.0,550.39
40990,694,7.8,47.0,252.55
92257,110,14.4,60.0,1086.57
7029,371,14.8,76.5,2092.07
115628,746,2.6,30.6,15.41
133908,261,16.6,60.1,1376.65
136384,806,6.6,44.6,261.46
46251,400,8.4,67.0,527.31
43895,820,1.0,16.0,2.33
132134,12,6.2,43.5,121.28
83095,242,11.7,51.3,392.66
70574,802,12.8,74.0,1318.57
78264,202,18.1,87.8,2253.81
131404,317,7.8,62.8,240.07
78237,122,10.8,58.0,468.06
48936,621,11.4,63.0,610.26
47649,491,1.8,20.0,7.53
83278,42,32.2,96.5,6589.09
29395,611,22.2,110.4,4319.63
125950,131,5.5,37.9,76.87
18717,121,17.6,84.0,2644.2
29786,400,13.4,76.4,1491.4
48540,802,10.1,50.0,619.36
48815,131,9.4,41.0,308.34
46044,621,16.6,84.0,1602.54
23906,111,18.0,95.8,3025.32
70581,832,18.0,77.0,2521.1
90460,833,16.4,85.5,2138.93
136705,131,8.5,65.4,399.91
117050,132,9.7,54.0,474.75
42527,111,8.9,62.0,474.34
105720,131,6.6,67.0,237.45
2608,375,10.3,75.5,854.02
100263,747,4.9,57.4,39.2
39389,111,3.2,20.0,26.66
9312,93,14.6,93.2,1336.41
125026,316,18.6,103.7,2783.53
56348,833,19.1,95.0,3450.91
8126,318,15.7,65.9,2301.08
60205,131,12.5,81.0,1089.33
113246,131,4.0,34.6,38.66
34011,812,17.6,77.0,2287.08
23630,128,9.2,43.6,367.68
64078,131,12.1,76.0,958.2
99950,621,28.3,113.0,5926.46
57482,833,6.9,40.0,231.88
45574,111,7.7,66.0,372.19
21365,611,14.4,61.0,1039.35
110702,68,6.7,30.9,125.03
101480,747,3.2,45.1,14.35
136887,131,8.2,49.3,275.54
119758,693,19.8,78.0,2270.8
99175,371,12.6,53.4,970.4
91263,375,10.8,63.7,617.35
57903,132,11.8,50.0,644.41
6807,97,6.6,37.5,148.22
38637,121,6.0,58.0,191.97
42544,121,7.5,52.0,284.34
23239,611,10.7,71.9,691.93
136540,371,10.7,74.0,1025.3
79184,110,12.0,55.6,727.66
80181,318,11.7,86.2,1166.66
108416,122,17.2,66.5,1468.48
109512,131,9.2,43.1,309.7
91843,837,19.9,68.7,2680.68
133449,762,11.6,72.7,908.05
44201,653,13.0,48.0,620.44
28861,111,18.8,65.7,2292.95
82769,242,55.4,140.4,21172.22
86738,122,13.2,43.0,565.53
35444,121,8.7,58.0,443.22
126801,746,7.2,26.5,106.51
12200,131,9.5,49.9,384.16
108645,122,35.4,140.5,13881.34
114998,122,16.1,57.8,1088.95
125244,15,15.5,85.5,1347.72
125978,131,5.0,36.6,54.97
8934,318,13.7,76.4,1906.67
136743,131,10.3,71.0,645.74
112416,111,3.4,28.6,30.9
21124,111,13.0,67.3,1115.09
10266,131,4.5,41.6,51.44
112932,111,4.8,42.0,71.47
36278,111,9.0,61.0,477.06
60680,111,4.0,27.0,45.87
38112,131,6.5,38.0,120.13
105798,802,8.5,49.0,451.21
29514,822,13.4,73.3,1371.53
102101,351,4.7,56.9,68.1
97057,371,10.0,71.7,703.66
30091,110,8.1,62.3,361.15
99802,621,17.6,111.0,2344.03
110405,110,11.0,71.8,537.21
118762,621,14.8,84.8,1174.77
132437,832,21.8,106.5,4988.37
37150,694,13.7,76.3,1161.84
57459,371,5.6,50.0,229.53
34236,107,9.1,53.0,440.83
1653,121,4.6,50.0,64.44
68914,131,9.3,66.0,486.7
24277,731,7.6,57.3,304.43
133927,318,6.2,33.8,116.51
2611,375,8.7,79.5,641.67
36721,111,7.2,57.0,274.8
125585,111,8.0,57.0,346.01
38552,827,9.4,72.0,714.56
75303,370,8.9,52.0,393.6
85663,122,9.5,43.0,282.9
48496,110,6.2,27.0,76.79
29547,822,30.2,100.5,8773.92
74957,806,6.8,42.0,251.71
122801,802,15.7,73.9,1658.42
111203,375,1.9,24.0,10.84
91429,746,9.9,72.4,430.39
8782,318,15.4,75.4,2410.07
76714,202,26.0,134.5,6647.16
130256,123,10.3,50.0,514.06
127178,131,5.5,39.5,81.26
125216,15,17.3,102.6,1996.67
85857,202,5.6,36.0,93.21
133094,318,3.6,54.3,54.48
56252,132,14.6,63.0,1207.9
13211,131,10.1,56.2,491.56
130833,544,10.6,63.8,641.79
131376,71,9.4,45.1,313.87
19090,131,7.6,35.1,160.49
121299,131,9.5,67.8,522.45
72293,950,2.3,25.0,10.16
54179,131,7.6,58.0,277.18
12171,131,7.5,46.5,212.13
132831,318,12.2,63.7,1177.36
116925,110,10.4,54.0,526.54
35704,111,1.8,14.0,6.6
109426,316,10.0,76.0,604.22
16989,611,14.7,89.0,1576.81
107941,15,13.3,72.5,811.43
49526,316,2.7,31.0,23.34
47272,111,11.0,67.0,791.05
20776,131,14.1,67.8,1168.3
59088,121,5.0,50.0,99.02
90323,833,5.9,48.3,190.18
10763,131,5.2,39.0,68.03
67452,131,6.3,46.0,139.42
125153,15,19.3,85.1,2059.48
29611,970,11.2,78.4,909.17
78431,15,11.7,50.8,559.85
3025,97,18.3,79.9,1909.69
113208,131,6.0,38.2,98.44
129276,202,5.0,36.5,51.65
30148,121,6.7,58.5,251.02
89209,129,9.0,51.7,299.6
4990,371,14.7,74.3,1983.24
21288,131,11.9,73.3,894.06
80473,95,7.3,54.0,210.22
60431,121,9.5,61.3,563.87
133310,318,5.7,53.0,181.11
47597,800,3.5,24.0,56.16
82251,42,25.1,104.5,4623.01
131219,241,7.4,41.8,129.37
47794,827,8.5,60.0,493.67
53288,531,21.6,55.0,2252.78
39832,110,5.5,50.0,119.93
26923,132,7.7,67.3,374.54
82389,42,18.1,106.6,2671.08
52312,827,4.8,40.0,101.94
21333,611,13.4,95.6,1418.93
131275,241,6.5,26.0,72.11
64867,132,6.9,48.0,214.56
96329,125,10.5,88.5,651.03
2219,802,2.6,32.0,22.73
103908,202,7.7,44.3,246.97
68151,802,11.2,69.0,963.61
102673,122,12.1,55.7,567.24
65051,131,13.2,67.0,1010.46
126972,98,15.0,107.9,1479.68
120958,131,14.1,92.9,1587.41
66626,131,14.7,79.0,1474.0
37620,694,2.3,21.0,12.55
71995,802,11.4,60.0,869.47
74562,400,2.6,25.0,21.99
67601,131,14.8,68.0,1292.28
55537,131,10.4,59.0,548.06
81995,42,3.8,26.0,24.31
94600,263,14.6,105.0,2026.33
19292,531,16.4,69.6,1686.54
33693,202,3.6,27.3,29.92
52288,128,7.3,44.0,209.37
104595,20,19.6,71.6,1695.32
27403,802,13.7,75.9,1533.35
129702,202,6.0,62.0,175.1
47413,110,7.4,48.0,226.35
109859,97,12.5,43.3,472.37
69746,132,7.5,64.0,338.04
10143,131,4.4,35.2,48.71
709,105,5.9,39.4,99.11
21866,121,9.6,58.9,553.63
94853,122,4.8,38.0,36.68
53661,110,6.1,29.0,80.38
120760,131,7.0,54.0,213.75
98178,762,10.9,75.0,951.76
55575,540,6.9,50.0,230.04
13342,316,5.8,54.0,175.45
64485,802,19.6,93.0,3676.25
78227,122,21.3,102.0,3046.44
70405,132,15.5,76.0,1619.85
47532,131,11.9,71.0,866.5
18166,131,5.5,47.0,101.83
41790,222,1.2,10.0,3.44
50963,221,9.4,46.0,381.13
71198,802,5.3,44.0,195.66
85384,202,18.4,72.0,1793.74
13093,131,7.7,58.6,288.34
38027,111,5.4,48.0,113.71
120642,131,15.6,82.0,1722.39
118220,211,38.6,134.5,10446.47
10342,131,6.6,46.3,157.04
50399,111,7.5,62.0,329.03
85740,122,10.8,79.0,668.29
107085,122,17.0,80.7,1729.27
77879,90,8.4,71.0,385.12
127397,131,5.9,55.8,149.33
95908,105,3.9,31.2,31.23
68878,110,9.7,62.0,523.28
119359,802,16.2,65.5,1820.0
33408,746,14.7,83.7,1383.86
18785,222,5.0,46.0,93.37
30713,802,6.0,60.0,308.39
129725,202,3.8,30.0,34.08
130067,107,12.8,61.0,965.37
119437,833,7.4,62.0,406.45
46776,540,10.5,68.0,701.41
3948,740,7.1,43.0,203.14
56483,123,6.8,51.0,263.69
91606,746,10.0,59.7,406.73
102679,15,27.5,106.7,5124.11
49500,110,9.2,52.0,392.63
133489,403,11.7,78.8,1410.92
50726,131,10.9,65.0,664.26
8905,318,10.5,72.6,1082.79
127419,131,8.6,70.3,441.63
35363,111,11.0,69.0,814.46
76294,202,8.8,61.9,397.8
67892,806,5.6,54.0,228.35
77646,202,12.3,66.5,840.68
125641,131,5.4,43.8,88.58
19495,404,16.4,80.6,2252.33
25750,621,14.8,75.6,1168.77
48143,812,4.6,32.0,91.92
55115,110,13.8,45.0,789.64
122915,731,20.7,81.8,2946.55
122592,131,5.9,54.2,144.31
55335,316,10.6,41.0,399.51
33219,202,12.7,56.5,741.6
120110,318,9.0,55.9,487.92
41810,691,11.9,43.0,546.69
42684,121,12.5,58.0,930.16
87027,121,8.5,74.8,550.79
120247,131,7.3,71.5,317.36
8639,541,4.4,51.3,69.49
49893,132,9.4,46.0,386.64
1994,375,5.9,48.0,176.46
121183,131,19.1,99.3,3111.47
67914,131,6.4,63.0,207.08
81261,110,11.4,73.9,590.18
79521,372,7.4,67.0,411.51
14070,827,7.9,58.0,416.46
45087,121,13.9,48.0,960.28
35124,800,8.2,41.0,301.26
78645,122,21.3,117.4,3523.5
96362,105,8.2,53.1,231.76
11450,131,7.4,45.4,200.44
126006,131,6.7,36.3,122.74
29861,121,8.1,61.2,402.12
135786,202,3.0,25.0,19.3
87334,122,8.0,38.5,172.06
97860,202,19.0,126.2,3811.94
6233,371,5.8,58.0,181.76
74465,806,6.4,44.0,235.9
120488,131,12.5,82.9,1114.39
92932,125,5.6,54.4,100.42
44725,111,5.7,48.0,130.55
46505,833,12.3,70.0,1146.9
124694,318,10.1,65.9,900.38
112868,111,5.8,47.0,132.88
69476,680,17.2,52.0,1352.3
