SPCD,DO_BH,HT_TOT,TT_DW_CRM
211,24.5,113.1,3604.27
211,41.5,152.2,13525.21
211,30.9,145.2,7196.16
211,32.7,138.9,7731.7
211,31,142.3,7108.92
211,21.7,91.4,2331.82
211,28.1,121.1,5040.28
211,28.6,153.2,6483.79
211,22.7,120.9,3292.42
211,20.1,110,2370.72
211,20.3,118.2,2582.73
211,17.8,102.4,1743.71
211,15.3,96.8,1224.86
211,15.3,104.4,1312.5
211,25.4,126.2,4282.04
211,25.3,106,3621.1
211,23.7,110.7,3308.45
211,18.5,101.3,1864.32
211,30.8,128.5,6388.68
211,29.1,84.5,3897.07
211,38.7,133.7,10443.14
211,24.5,112.5,3586.77
211,19.3,95.5,1922
211,26.7,140.4,5217.11
211,22.6,122.2,3295.92
211,22.5,76.4,2132.15
211,19.9,95.5,2042.67
211,14.8,90,1072.47
211,21.1,89.4,2161.53
211,12.9,76.7,703.57
211,23.3,114.8,3306.69
211,19.8,132.2,2724.97
211,18.4,124.3,2225.3
211,23,115.4,3238.04
211,24.2,91.4,2896.87
211,23.6,122.8,3608.24
211,36.2,67.2,4917.14
211,20.5,98,2218.55
211,23.9,77,2421.51
211,26.1,90.5,3337.35
211,24.3,108.3,3408.1
211,29.5,110.9,5123.02
211,19,115.2,2211.58
211,20.7,110.5,2523.91
211,50.9,105.9,14598.55
211,42.6,142.1,13376.15
211,39.4,172.1,13663.83
211,33.6,143.7,8420.91
211,26,115.9,4148.3
211,41.6,165.1,14651.64
211,27.1,114.8,4465.61
211,22.3,138.4,3600.01
211,13.6,83.2,842.6
211,37.5,150.9,10963.78
211,25,120.6,3979.51
211,22.7,106,2918.61
211,12.1,51,429.68
211,13.2,61.1,601.38
211,17.7,84.2,1443.19
211,17.4,103.5,1682.94
211,19.2,97.8,1943.91
211,20.9,121.1,2798.29
211,16.3,96.8,1389.95
211,17.3,85.3,1395.22
211,18.1,112.5,1964.89
211,16.5,93.5,1379.87
211,18,103.8,1805.19
211,10.6,61.8,387.31
211,15.2,78.7,1001.86
211,9.9,39.1,225.01
211,19.4,86.8,1780.62
211,21,121.2,2827.09
211,21.2,116.6,2780.19
211,14.8,94.5,1121.19
211,21.5,117.7,2883.67
211,20.4,104.9,2337.78
211,25.5,106,3678.27
211,24.3,100.2,3174.88
211,17.2,69.6,1148.58
211,18.9,117.8,2233.86
211,24.4,111.8,3537.45
211,31.7,126,6644.83
211,23.6,99.1,2965.59
211,22.4,107.7,2884.05
211,21.2,108.3,2598.23
211,32.1,137.6,7387.51
211,26.1,126.2,4519.86
211,28.1,141,5797.86
211,28.4,129.8,5486.69
211,30.2,145.8,6901.68
211,30.1,137,6473.48
211,20.2,107.6,2346.35
263,11.6,103.8,1299.4
263,16.7,109.4,2701.1
263,17.9,118.1,3312.96
263,13.9,120.3,2133.86
263,15.1,135,2804.86
263,14.5,103.1,1963.1
263,13.4,112.8,1863.21
316,6.2,68,229.45
316,7.4,66,343.29
316,6.8,65,292.11
316,5.2,62,144.63
316,7.9,72,438.87
316,8,65.8,408.22
316,6.6,61,240.88
316,6.9,72,328.72
316,8.5,68,473.05
316,7,58,282.07
316,5.7,58,180.25
316,6,59,199.13
316,6.5,65,263.24
316,6.5,62,249.57
316,9.3,58,552.92
316,6.5,71.6,288.61
316,9.5,74,608.19
316,8.7,68.5,431.91
316,9.5,72,622.82
316,9.9,81,742.62
318,6.1,63,271.91
318,5.5,57,202.19
318,6.4,70,271.04
318,9.7,70,709.02
318,8.2,70.7,479.21
318,7,68,439.3
318,8.1,87,538.94
318,6.9,74,406.91
370,5.7,62,192.04
370,8.2,68,491.02
370,7,63,319.4
370,5.7,56,187.53
370,9.6,64,622.41
370,6.8,61,259.26
370,9.2,59.6,499.44
370,9,58,480.39
370,8.3,59.5,437.05
370,6.2,60,223.24
370,7.5,60,348.29
370,7,63,309.18
370,7.1,60,285
370,6.2,62,222.2
370,7.5,60,342.78
370,5.3,70.8,181.12
370,8.5,66,493.69
370,10.5,68,854.74
370,7.6,62,373.57
370,9.8,71,692.47
370,7.9,82,548.43
370,9.4,73,714.7
370,5.7,74,232.15
370,10.8,82,988.5
370,9.9,80,786.58
370,10.1,82,852.64
371,6.9,69,357.43
371,8.8,72,540.31
371,8.5,66,491.21
531,13.4,67,1414.02
531,16.3,81,2283.33
531,15.9,82,2423.85
531,10.5,67,829.93
531,12.9,80,1516.4
531,11.4,80,1079.72
540,5.6,64.4,219.86
540,5.9,60,251.67
540,7.6,60,384.81
540,7.3,70,403.84
540,6.2,74,278.19
540,7.5,66,446.98
540,6,69,262.12
540,7.7,75,449.66
540,6.5,79,292.53
540,7.1,76,413.02
540,7.4,67,379.94
621,6.6,63,241.38
621,5.6,60,141.65
621,6.5,64,225.05
621,11.6,76,879.75
621,6.2,64,192.26
621,7.3,69,319.5
621,7.9,66,391.94
621,12.8,75,1193.51
621,10,79,702.96
621,8.4,70,422.73
650,7.8,70,364.65
650,8.9,70,467.45
650,10.1,71,605.81
650,10.4,57,502.27
650,10.7,60,510.88
650,6.5,62,204.61
762,9.9,70,751.61
762,10.5,70,805.62
762,8.4,64.5,459.96
762,8.1,67.6,465.97
762,6.8,69,333.5
762,8.5,66.2,508.99
762,6.1,61.6,223.56
762,7.8,64,408.17
762,5.7,44,188.11
762,6.4,53,252.65
762,9.4,72,622.14
762,8.4,68,524.72
762,9.1,74,684.15
762,7.4,73,419.51
762,9.9,73,723.14
762,9,69,581.68
762,7.6,69.9,415.14
762,9.5,71,662.35
762,10.9,75,951.76
762,13.8,75,1533.32
762,11.3,83.1,956.33
762,6.8,63,288.57
762,8.5,65,504.28
762,7.6,63,362.65
762,9.1,65,212.6
762,7.1,63,326.16
762,5.9,59,205.84
762,7,70.1,366.03
762,6.2,54,219.74
762,6,58,213.38
762,6.7,64,298.81
762,11.1,71,888.94
762,13.3,82,1499.94
762,12.5,87,1392.04
802,7,59,356.03
802,7.5,56,388.22
802,6.3,62,264.45
802,8.5,64,546.82
802,7,59,333.11
802,7.7,63,436.26
802,7.8,65,469.24
802,7.9,61,416.63
802,8.7,66,508.57
802,9.3,66,617
802,6,60,214.35
802,8.6,66,546.25
802,12.2,72,1107.02
802,9.8,70,759.49
802,8.5,70,560.45
802,6.6,62,293.01
802,6.5,60,285.9
802,7.1,58,347.31
802,11,70,935.1
802,10.9,81,1010.53
802,8.7,68,566.09
802,9.1,71,647.69
802,9.1,70,651.89
802,11.5,67,960.55
802,10.2,68,783.07
802,7.5,66,407.43
802,6.8,56,328.38
802,12.4,75,1198.72
802,9.2,74,654.07
802,7.3,62,340.21
832,7.1,60,348.38
833,7.1,54,314.73
833,9,78,762.68
833,10.7,73,1060.25
833,12.8,70,1413.87
833,6.6,54,300.68
833,10.4,82,1024.25
951,6.6,81,192.17
318,8.1,65,502.2
318,9.1,73,695.5
531,12.4,79,1478.97
531,7.5,61,408.97
531,7.6,56,383.68
531,10.3,83,1046.8
531,14.5,75,1902.43
531,7.4,68,356.02
531,8.3,66,572.36
531,8,67,557.45
531,7.7,58.5,369.98
531,8.8,69,646.67
762,15.6,83,2210.83
318,9.1,55,569.17
318,8.8,64,562.13
371,7,57,325.48
651,11.6,67,772.98
651,9.6,68,589.06
651,7.1,56,247.98
651,11.4,60,727.79
651,10.9,69,704.11
651,6.4,49,175.83
651,7.3,52,276.6
802,13.5,78,1435.96
832,8.6,68,506.83
832,6.3,66,255.58
832,7.1,60,344.18
832,6.3,66,270.15
832,12.6,72,1262.91
832,7.2,65,369.64
832,11.7,84,1287.18
832,8.2,84,585.16
832,7.8,73,499.47
832,5.6,64,205
832,6.6,66,299.19
832,11,72,935.26
832,10.1,75,813.62
833,5.8,63,232.83
833,7,64,345.8
833,6.4,62,289.28
833,6.5,65,319.24
833,6.5,70,366.24
833,8.4,72,660.11
833,9.7,71,829.35
833,9.4,67,730.59
833,11.2,81,1139.38
833,6.9,62,339.61
833,9.1,76,764.56
833,7,74,399.9
833,12.4,88,1511.23
833,12.1,81,1246.12
833,6.2,66,300.4
802,9.8,74,818.09
802,13.4,78,1608.81
832,11.1,80,1104.15
833,16.8,85,2690.56
833,8.3,77,630.3
833,10.6,82,1040.81
833,8.3,65,566.46
833,15.4,84,2235.2
833,17.5,96,2776.43
833,18.9,89,3422.14
833,11.3,77,1117.63
832,9.1,78,678.71
832,11.9,69,980.85
832,10.2,70,782.9
832,8.8,73,608.7
832,11.5,74,1034.5
832,10.2,71,843.99
832,12.8,66,1169.95
832,9.4,76,762.22
832,8.3,65,535.48
832,12.3,72,1208.31
832,10,63,733.95
832,8.9,69,589.25
832,11.2,77,1051.4
832,8.3,68,476.07
832,13.8,78,1693.74
832,15.3,74,1914.79
832,14.2,73,1596.06
832,15.8,82,2189.36
832,13.4,64,1229.29
833,13,102,1972.07
833,7.7,62,462.69
833,15.8,96,2556.2
833,21.7,98,4879.2
833,13.4,81,1768.53
833,8.1,82,661.17
316,8.1,56.4,379.59
316,11.6,64.9,884.73
802,9.7,48,491.33
802,10.6,58.4,728.17
802,7.5,59.2,390.16
806,13.9,70.5,1606.85
806,10.1,68.8,904.47
806,10.9,69.7,1048.72
833,10.4,65.4,854.1
833,12,54.8,1205.22
833,11.7,68.7,1152.59
833,9.3,65,705.31
833,9.6,61.7,726.03
316,13.9,86.2,1529.58
316,17.6,85.2,2624.64
316,13.9,86.8,1640.78
316,18.7,79.4,2611.52
400,15.8,98.3,3029.44
400,13.4,85.8,1869.14
400,16.2,100.9,3165.95
400,15.8,84.4,2608.45
400,17,99,3317.52
400,14.4,98.7,2465.27
400,14.2,91.9,2249.17
400,15.4,91.9,2668.44
400,15.5,97,2866.45
400,20.4,109.8,5320.06
400,16.4,102.2,3117.93
400,22,113.4,6463.75
400,13.3,97.1,2128.02
400,11.7,89.5,1520.01
400,12.7,79.5,1684.14
621,16.6,98.2,2286.74
621,14.6,108.5,1859.06
802,11.7,78.2,1171.16
802,21.9,87.3,4419.21
802,15.8,80.4,2202.47
802,13.7,82.4,1651.7
802,18.9,72.6,2882.66
802,15,81.3,1943.76
802,14.5,77.8,1760.62
802,13.8,80.3,1636.58
802,14.8,77.9,1868.46
802,15.1,79.1,1937.08
802,13.4,74.9,1392.66
802,20.4,75,3409.05
802,19.4,87.5,3392.15
806,17,91.4,3249.8
806,15.4,80.1,2361.95
806,14.4,89.2,2199.15
833,15.3,86.6,2376.88
833,15,88.1,2253.61
833,19.8,88.2,3944.99
833,16.4,89.1,2570.04
833,19,87.6,3664.83
833,16.8,82,2560.39
833,20,95.7,4217.01
833,21.2,93.1,4747.58
833,19.4,97,3786.87
833,15.4,86.4,2344.07
318,11,79.6,1090.16
400,8.7,79.5,758.05
531,15.6,82.3,2355.64
540,10.5,71.8,869.53
540,8.1,65.1,449.92
540,16.1,82.7,2027.38
621,18.5,99.6,2631.68
621,13.1,86.3,1247
621,12.6,90,1180.53
621,12.8,87.5,1195.91
621,14.5,88.8,1552.61
650,8.8,67.7,431.53
832,12.9,74.1,1355.7
832,11.4,81,1112.1
833,9.9,69.3,814.83
833,13.2,72.9,1534.15
833,16.1,76.2,2256.15
833,19.1,80.2,3334.18
951,10.6,75.7,567.76
951,7.7,71.6,291.31
316,16.4,93.1,2500.75
316,15.5,78.7,1798.77
318,17.8,85.6,3115.54
318,12,83.1,1293.09
318,13.4,78.5,1681.87
400,15.4,103.3,2890.53
400,8.5,84,789.64
400,10.9,73,1179.88
540,13.8,78,1573.54
540,12.5,84.6,1409.89
540,15.3,86.2,2205.07
621,22.4,96.7,4086.68
621,20.7,106.4,3657.93
621,15.4,98.9,1929.96
621,17.3,92.7,2298.01
621,16.8,93.7,2057.89
621,16.5,98,2146.9
621,15.4,103.7,1978.7
621,16.4,94,2283.34
621,19.3,90.5,2799.67
651,15.8,88.8,1851.78
651,12.6,98.2,1262.71
651,15.9,92.5,1970.13
832,13.6,91.9,1685.89
832,12.3,75.5,1278.34
833,11.3,80,1212.82
833,8.9,77.3,717.36
833,21.5,103.3,5377.8
833,13.1,84.3,1669.77
833,18.2,99.3,3751.24
316,16.5,63.9,1792.6
400,6.9,56,339.54
400,5.6,54.3,151.3
400,6.3,56.3,230.12
400,8.5,61.2,560.46
400,9.3,66.1,670.84
400,8.6,56.8,508.15
400,7.9,66,517.16
400,6.6,52.2,252.67
400,7.7,47.1,399.73
400,9.7,61.3,757.22
400,11.2,66.5,1073.72
400,10.8,65.7,966.08
400,13,59.5,1337.24
400,6.3,47.1,206.12
531,7,45.3,248.87
621,5.4,51,99.07
621,5.2,44.7,87.04
621,4.7,46.4,74.69
901,5.9,50.6,186.95
901,8,55.6,400.67
901,8,52,389.61
901,11.9,64,1006.89
901,5.3,38.5,114.5
316,5.1,48.2,73.35
316,5.1,53.5,106.84
400,9.9,82.2,1019.36
400,12.5,77.1,1561.61
400,11.2,75.2,1236.57
400,4.9,50.1,102.37
400,7.5,64.5,501.02
400,15.1,79,2243.81
400,9.9,77.4,987.95
400,9,72.5,762.68
400,12.2,78.9,1493.8
400,5.9,65.1,207.36
400,5.5,58.2,165.83
531,8.8,57.1,536.83
621,17.8,107.1,2704.98
621,19.8,98.7,3196.2
621,21.8,109.1,4124.32
621,21.8,97.6,3865.76
621,18.7,100.8,2790.83
621,16.7,91.8,2142.26
621,14.8,83.6,1584.61
621,18.7,93.7,2653.69
621,5.9,57.5,158.01
621,20.4,105.6,3582.43
621,22,97.1,3866.47
621,21.5,118.7,4360.03
621,16,108.5,2211.27
621,16.4,114.2,2516.63
621,21,115.1,3921.06
621,19.8,100.9,3183.58
621,4.7,52.9,74.69
650,9,72,481.51
650,7.9,63.1,320.86
650,7.4,67.9,310.37
650,9.6,72.6,544.36
650,5.5,55.3,129.31
651,20.5,87.3,2822.44
651,17.8,86.5,2161.61
832,19.3,89.3,3359.48
833,22.5,88.7,5026.36
837,11.9,72.7,1162.49
837,6.6,66.3,318.81
837,11.3,76.9,1116.22
837,11.7,71.5,1101.97
901,10.9,76,1002.14
901,9.9,74.2,836.57
901,7.4,72.2,471.94
901,6.8,68.1,374.89
901,9.3,76.4,786.49
316,18.5,90.8,3003.8
316,17.6,82.9,2539.55
316,20.8,103.7,4085.61
316,18,81.1,2555.39
316,14.5,79.3,1635.64
316,16.5,79.3,2156.7
316,15.2,87.6,1818.79
316,17.4,94,2656.82
316,15.5,86.5,1956.57
316,19,89.4,3004.81
400,20.6,99.4,5238.71
400,17.8,86.3,3515.27
400,20.9,99.8,5471.7
400,22.5,108,6539.56
400,20.8,99.9,5522.22
400,21.3,103,5595.12
531,9.4,67.5,752.11
531,7.4,59.4,368.52
651,13.8,76.4,1240.09
651,16,71,1497.01
651,8.4,69.5,413.62
651,8.8,69.9,482.2
651,7.8,66.8,364.39
651,10.5,76.4,701.61
651,12.3,74.7,904.95
651,8.7,74.6,483.42
651,9.2,84.5,580.62
651,12,86.4,1044.2
651,14.6,95.7,1655.7
651,13.8,86,1402.57
651,10,70,588.59
651,13.9,83.8,1316.62
651,11.4,72.7,817.76
651,14.7,80.9,1446.9
651,15.6,78.5,1595.93
693,16.8,83.4,2237.14
693,16.7,77.6,1917.68
693,18.1,65.9,2013.25
693,17.8,80.8,2333.72
693,12,72,959.4
693,14.9,77.2,1547.7
901,9.8,83.3,906.6
901,12.5,88.5,1582.94
901,20,87.5,4086.94
901,8.2,67.5,552.06
318,7.3,61.9,392.11
318,6,57.2,214.86
318,5.5,56.1,171.81
318,7.7,62.9,424.68
318,12,65.9,1117.74
318,6,55.8,220.83
318,8.9,73.5,685.08
318,5.3,47,132.13
318,7.3,62,400.28
370,4.6,54.7,87.08
370,4.7,57.9,91.62
370,4.9,65.3,101.1
540,9.5,69.4,617.78
651,7.9,67.3,355.68
651,5.4,51.7,119.67
901,8.6,62.8,568.84
901,6.7,56.3,313.82
951,13.3,84.2,1038.18
951,6.8,66,219.82
951,10.7,80.4,617.41
951,10.8,79.8,644.27
951,6.8,71.5,208.69
951,4.9,60.7,65.87
951,8.9,74.4,427.15
951,8.5,68.6,354.65
951,6.1,57.4,160.58
951,7.8,58.8,241.07
951,6.4,57.4,168.58
951,4.6,59.5,56.33
951,6,66.6,161.66
951,6.4,69,178.75
951,8.7,72.4,409.01
951,6.6,64.8,199.8
951,10.2,73.2,528.31
370,10.9,65.5,801.09
370,11.7,67.5,965.06
400,5.1,55.9,101.65
540,10.1,77.5,820.71
540,9.5,86.2,769.08
540,9.7,74.9,706.76
540,10.6,89.4,985.53
540,9,76.9,640.96
651,12.6,81,1061.33
802,17.4,77.5,2525.16
802,20.6,82.1,3495.06
802,18.2,88.3,3115.08
802,16.2,84.2,2385.93
802,16.4,80.1,2234.46
806,9.4,70.5,816.83
806,8.7,71.8,709.12
806,7.3,70.2,498.12
806,7.4,74,480.82
806,6,62.1,268.19
806,16.4,83.7,2774.08
806,8.3,72.9,643.95
833,14.2,78.8,1917.52
837,13.7,85.7,1754
837,12.7,85.4,1492.2
837,18.9,85.7,3481.55
837,8.3,70.3,525.47
837,15.1,76.4,1973.82
837,18.3,83.6,3240.99
837,12.2,75.5,1255.96
837,18.4,93.4,3465.28
837,16.6,84.9,2501.88
837,15.2,80.5,2016.36
837,9.2,72.6,701.15
837,8.5,72.3,573.2
837,8.9,75.9,669.56
837,7.9,63.4,491.6
837,12.6,76,1410.08
837,9.1,72.7,689.1
837,11.3,79.6,1177.62
837,7.3,63.8,375.84
837,9.4,74,760.99
901,10.2,71.8,866.51
901,10.9,75.1,1010.86
901,15.3,94.1,2469.76
901,12.3,92.8,1598.13
901,12.1,91.8,1519.51
901,14.2,89.3,1984.2
901,8.9,74.9,693.59
901,8.7,68.9,613.75
316,14.9,87.4,1924.75
316,17.5,87.5,2514.5
318,11.7,83.6,1328.01
318,15.4,84.9,2271.34
318,16.8,91.8,2853.58
318,14.4,89.3,1964.59
318,18.2,87.3,3081.67
318,10.3,79.2,942.14
370,12.9,87.9,1406.41
370,13.8,81.1,1571.4
370,12.7,83,1310.25
370,16.5,75.6,2103.63
371,9.9,82.6,835.47
371,11.4,81.1,1124.09
531,20.1,86.2,4159.67
531,19.3,92.5,4016.6
531,16.2,90.5,2834.21
531,17.7,89.2,2964.17
531,12.4,82.7,1522.29
531,10.7,75.9,1030.38
540,17.3,93.7,2739.78
651,16.8,94,2203.15
651,12.5,79.1,1061.81
762,18,101.8,3045.21
762,16.7,89.5,2346.61
762,19.2,97.1,3418.16
400,17.1,82.3,2990.13
540,10.5,83.1,944.04
621,10.9,63.4,624.38
621,11.6,67.5,893.55
621,9.8,64.1,537.59
802,7.6,51.9,346.14
802,8.5,56.4,459.84
802,7.7,53.1,383.38
802,9.3,51.4,543.82
802,7.3,50.4,316.45
802,15,81.2,1947.61
802,7.9,57.8,422.38
802,9.5,58.9,604.07
802,9.5,59.8,599.13
802,7.6,50.8,337.48
802,7.8,47.4,347.35
806,10.3,64.5,876.36
806,8.2,57.9,501.35
806,15.6,85.4,2410.03
806,10.9,67.1,1012.11
806,12.1,60.8,1222.32
806,10.1,57.3,771.32
806,12.2,63.9,1133.05
833,14.8,78.1,2021.8
833,13.6,88.1,1838.12
833,12.2,61.7,1112.39
318,13.9,86.5,1732.77
370,11.3,86.4,1147.12
531,12,75,1291.09
531,9.5,81,900.81
531,13.9,89.6,1994.83
531,10.4,83.4,1029.37
531,17.1,82,2751.8
531,10.7,85,1174.69
531,12.2,76.7,1330.54
540,12.5,95.4,1446.21
540,13.7,92.1,1641.06
540,12.6,80.3,1263.43
540,12.8,82.7,1338.66
540,10.6,86.3,1039.38
540,14.9,98.1,2179.9
651,16.7,101.4,2242.12
651,13.1,98.2,1310.16
651,14.1,93.3,1491.73
651,16.6,89.9,1940.42
651,12.7,84.6,1131.2
651,10.9,92,872.54
762,19.2,99.4,3535.77
901,10.7,92.2,1191.13
901,14.2,89,2006.71
951,18.4,99.7,2196.68
951,15.5,102.6,1636.41
318,17.2,97.4,3138.57
318,21.4,91.1,5043.52
370,13.2,82.8,1471.63
370,11.9,84.8,1221.76
370,11.6,85.8,1170.91
371,14.7,87.8,2018.68
371,10.9,78.4,1045.85
371,11.2,75.5,1077.51
371,8.3,74.8,568.3
371,11.1,83.5,1118.36
371,10.5,75.1,928.42
371,13.5,84.2,1663.43
371,9.6,84.9,850.77
371,8.5,73.8,602.49
371,8.3,73.9,573.67
531,18.9,91.1,3996.78
531,16.6,81.9,2754.11
531,16.6,97.5,3076.15
531,21,103.3,5005.23
540,18.1,92.9,2904.03
540,18.6,97.4,3290.18
540,17,96.5,2687.37
540,15.6,104.2,2444.13
540,19.4,105.3,3379.04
540,16.5,94.4,2709.31
540,11.1,90.9,1137.87
650,18.5,93.5,2541.88
650,15.5,92.7,1726.65
650,13.5,92.4,1317.41
650,10.9,84,763.57
650,6.8,65.3,239.52
650,15.9,89,1745.23
650,12.8,86.3,1177.07
650,12.2,80.7,984
651,17.2,102.1,2208.67
651,19,97.5,2864.41
651,17.9,109.5,2670.58
651,17.9,106.9,2776.02
651,22.2,102.4,3923.86
651,22.4,94.7,4003.19
762,20.4,106.3,4280.33
762,20.8,107.3,4327.09
762,20.9,88.6,3918.42
762,20.5,99.4,4154.72
762,21.4,98.8,4569.67
762,21.6,102.6,4575.36
762,21.4,100.7,4456.47
951,14.7,104.9,1520.04
951,18.9,117.6,2583.71
951,19.4,100,2507.3
951,21.2,102.9,2975.51
951,15,112.4,1606.68
951,15.8,103.6,1763.02
951,12.8,98.8,1085.68
951,15.8,99.4,1662.29
318,13,82.7,1749.93
318,17.9,92.1,3308.26
318,14.6,79.6,1996.72
318,15.1,85.3,2286.17
371,13.4,75.9,1460.22
371,11.6,77.9,1063.86
540,13.1,86.5,1525.43
540,17.1,86.9,2567.68
540,14.2,94.8,1934.18
540,15.8,96.8,2373.36
540,13.9,91.2,1757.12
540,16.8,85,2482.74
540,14.8,85.9,1899.44
951,14.9,88.1,1366.2
951,11.8,89.9,895.71
951,16.9,82.1,1674.02
951,11.8,79.6,800.11
951,11.8,89.3,855.43
951,12.9,87.6,1000.08
951,13.9,90.9,1182.82
316,22,92.4,4143.3
318,16.1,87.5,2584.01
318,22.3,91.2,4728.89
318,20.6,94.4,4488.85
318,20.4,89.1,4028.39
370,14.8,83.6,1812.81
400,17.1,84,3102.38
540,17.1,94.8,2579.74
540,14.7,92,2093.93
540,12.8,78.6,1264.55
540,21.5,85.5,3751.9
540,14.3,100.3,1919.63
540,18.2,84,2734.29
540,18.1,96.9,3048.75
540,21.3,90.1,4067.28
901,13.2,89.1,1817.11
901,15.8,94.9,2637.1
901,19.8,106.6,4615.2
901,19.2,98.6,3960.81
901,18,97.5,3628.21
901,21.5,103.9,5307.62
901,15.2,98.2,2550.78
901,21.2,102.5,5128.98
901,20.2,104.9,4574.77
901,22.1,99.4,5293.58
901,21.9,96.6,5479.93
400,19.8,87.8,4326.41
400,20.3,91.2,4666.49
650,5.5,63.4,132.91
650,7.3,67.1,284.36
650,6.4,69.1,208.49
651,7.1,70.3,304.46
651,19.8,86.3,2781.97
651,21.2,90.4,3193.75
651,7.2,68.7,307.7
651,6,64,191.51
651,5.1,62.1,111.36
651,5.6,58,149.98
651,18.7,82.4,2361.53
693,13.3,64.6,993.64
693,22.5,78.1,3775.26
693,21.2,74.1,2958.19
693,11,60.5,659.28
693,18.6,74.8,2265.45
693,15,71.7,1351.21
693,11.9,60.9,780.82
693,12.5,66,907.97
901,8.4,83.4,673.67
901,5.8,59.9,213.19
901,6.3,55.8,260.13
951,11.7,81,780.07
316,22,91,4221.56
316,21.1,93.2,3850.33
316,17.1,83.2,2530.58
316,16.5,90.3,2413.35
316,19.1,82.8,2991.3
316,18.9,87.8,3087.73
316,21.1,78.7,3526.02
316,20.4,73,2969.82
370,15.8,85.5,2088.91
370,15.1,75.5,1725.44
370,13.6,74.5,1366.84
400,19,88.1,3971.01
400,18.2,89,3730.35
540,20.7,83.7,3477.29
540,18.4,81.9,2766.17
693,18,87.2,2514.56
693,16.9,77.7,1936.73
693,19.1,80.7,2551.11
693,20.8,84.9,3145.46
693,15.7,70.2,1669.06
693,12.9,75.7,1135.67
693,8.7,54.7,395.37
693,16.3,80.5,1905.87
901,16.7,75.9,2567.63
316,14.3,100.8,1935.01
316,19.7,83.4,3130.59
316,12,79.3,1126.45
318,19.6,109.2,4548.73
318,20.4,104.9,4700.52
318,17.3,98.4,3164.99
318,12.9,87,1664.26
318,13.8,94.4,2017.48
318,16.3,88.6,2732.78
371,14.3,86.4,1863.65
371,13.3,90.1,1666.61
371,14.6,82.5,1944.1
371,15.1,81.9,2055.26
371,10.4,75.8,875.83
371,17.5,77.5,2516.79
531,15.5,96.7,2734.14
540,18.2,100.3,3228.62
540,20.7,104.6,4348.36
540,13.4,98.6,1691.86
540,19.9,96.3,3740.69
540,7.7,79.8,519.65
540,9.8,84.2,863.52
762,20.3,96.6,3773.65
762,18.9,93.6,3237.75
762,16.1,96.8,2544.02
762,20.2,93.8,3785.94
951,20.8,116.7,3019.42
951,11.5,92.8,841.6
951,18,92.8,1965.38
951,19.5,100.4,2503.44
951,13.8,87.8,1163.6
951,9.7,81.4,568.09
951,9.1,74.5,410.69
951,16.3,85.9,1621.95
951,16.9,75,1504.73
531,6.4,52.3,240.66
531,4.7,45.5,79.18
531,6,53.5,193.28
531,5.1,50.1,106.34
531,6,54.8,212.54
531,4.9,54.9,87.61
531,5.3,45.2,46.84
531,15.5,73.3,2114.79
531,11.3,61.2,1028.25
531,5.7,43.8,128.28
651,6.5,58.6,209.86
693,12.4,58.3,783.86
693,8.1,48.6,281.77
693,7.9,50.4,308.95
693,12.6,64.9,980.39
693,8.8,55.1,404.48
693,10.9,60.2,652.4
693,9.8,55.4,520.82
693,6,50.5,154.13
693,9.8,61.5,545.26
693,9.3,60.5,523.77
693,10.3,64.3,641.33
693,13.5,59.7,1077.77
693,10.7,60.1,609.74
693,6.4,37.1,175.08
693,6.4,47.5,175.08
693,5.5,50.1,143.76
693,12.5,64.4,946.77
693,9,51.8,394.57
693,15.8,74.4,1735.09
693,8.2,50.8,323.78
693,5.9,48.2,131.51
693,12.9,79.4,1153.41
693,8.9,67,493.76
693,5.9,57,158.39
693,10.8,55.3,644.43
693,10.1,61.8,580.11
693,5.1,35.7,60.65
693,8.2,48.8,318.92
693,8.3,53.9,378.14
693,7,44.3,198.42
693,14.3,74.9,1333.55
693,18.9,78.6,2502.69
693,17.2,77,2069.03
693,17.5,81,2235.77
693,15.6,72,1645.34
901,13.1,72.7,1415.07
901,20.4,76.5,3814.98
901,14.1,62.7,1597.92
901,11.4,66.5,1012.57
400,9.9,76.9,895.75
621,7.5,63.1,314.36
621,7.8,63.9,346.5
621,10,70.8,643.29
621,10.1,74.4,704.91
621,12.3,76.2,1053.87
621,10.2,71.5,603.47
621,10.9,73.1,755.51
621,9.1,72.4,505.76
621,8.5,69.7,445.05
621,6.6,61.1,223.58
621,20.3,88.7,3021.51
651,9.6,81.5,607.02
802,7.8,58.7,416.03
802,6.7,59.2,300.17
802,11.3,65,904.99
802,11.6,62.8,993.63
802,17,69.4,2205.31
802,18.9,72.6,2833.45
802,7.8,63,431.2
802,12.2,75.7,1211.22
802,13.5,82.7,1603.3
802,13.7,82.4,1624.06
802,11.8,72,1099.88
802,10.6,76.3,925.53
318,15.9,84.6,2461.11
318,22.3,89.4,4888.92
370,12.1,85.3,1215.38
370,15.7,67.2,1871.44
371,5.7,53.8,200.8
371,7.5,69.4,440.7
371,8.2,72.1,554.3
371,10.6,77.2,906.24
371,9.3,79.1,761.53
371,7.4,75.1,428.06
371,6.7,68.5,327.35
371,10.2,77,850.31
371,8.7,75.4,592.55
371,5.3,55.3,133.24
371,6,63.8,241.79
371,6.2,66.6,229.53
371,18.8,81.6,3042.98
371,14.7,79.5,1827.47
371,16.8,80.5,2436.64
